sample	clade	PC1	PC2
DVIT0579_0000C__BIvDNAara1074G02_F03	Vv	-4.558180410804947	21.68977924769262
DVIT0704_0000C__BIvDNAara1102A06_F06	Vv	-7.843024040347079	26.30594143948544
DVIT0707_0000D__BIvDNAara1102A06_G05	Vv	-10.44050795257504	30.253613948625777
DVIT0820_0000C__BIvDNAara1100A04_G08	Vv	-4.438668666705896	20.73900238586244
DVIT0843_0000F__BIvDNAara1100A04_B11	Vv	-5.887652570305973	24.769200613854775
DVIT0853_0000C__BIvDNAara1100A04_C12	Vv	-5.174983627899569	23.589957407021338
DVIT1652.0000C__BIvDNAara1092H08_E06	Vv	-7.644926261563777	26.52294088387403
DVIT2027__vDNAlon787A12_H02	EA	-12.258215655429215	19.30402631825057
DVIT2080_0000B__BIvDNAara1101A05_F10	NA2	-5.957280017634371	-2.9406584532374245
DVIT2112_0000B__BIvDNAara1076G04_B09	Vv	-11.01914330175434	33.794585347592864
DVIT2317_0000B__BIvDNAara1101A05_F08	Vv	-7.311240807550118	26.3174896722826
DVIT2323_0000A__BIvDNAara1076G04_H12	Vv	-10.119350241564502	31.136202623528263
DVIT2732__vDNAcad796B09_C09	EA	-11.097244574988355	18.37803083131363
DVIT2732__vDNAcad796B09_D09	EA	-11.088080301397929	18.530407850420406
E020__vDNAlon1138F06_C03	NA1	-20.376793968524908	-37.796735927693895
E041__vDNAlon1138F06_E05	NA1	-16.686866343979766	-32.654820838508975
E043__vDNAlon1138F06_H05	NA1	-19.932372084669307	-36.73466570387446
E057__vDNAlon1138F06_C08	NA1	-17.472761869243904	-34.355779724311724
E058__vDNAlon1138F06_D08	NA1	-17.949628515280367	-33.72881732161206
E064__vDNAlon1138F06_B09	NA1	-17.652752151603373	-34.29084623072265
E078__vDNAlon1138F06_G10	NA1	-20.229910428368047	-37.294634515638386
E086__vDNAlon1138F06_F11	NA1	-19.37833115499738	-36.56907407689016
E092__vDNAlon1139F07_B10	NA1	-22.31310340726928	-40.09655407938223
E097__vDNAlon1139F07_E09	NA1	-22.407255701284722	-40.86371907301371
E126__vDNAlon1139F07_D05	NA1	-22.102011155631924	-40.62966967716428
E129__vDNAlon1139F07_A05	NA1	-21.57264395478277	-39.66698083321829
E136__vDNAlon1139F07_B04	NA1	-22.39804974706665	-40.61236848030307
E146__vDNAlon1139F07_A03	NA1	-22.599863879690183	-40.465359929161856
E159__vDNAlon1139F07_D01	NA1	-21.823271271555473	-39.076522049860245
E194__vDNAlon1140F08_D01	NA1	-22.653352125868143	-40.34932112579364
E196__vDNAlon1140F08_F01	NA1	-22.41910649804282	-39.45260928098747
E206__vDNAlon1140F08_H02	NA1	-19.784983326950243	-35.351963643132244
E211__vDNAlon1140F08_E03	NA1	-18.95946092599739	-34.26159960938242
E213__vDNAlon1140F08_G03	NA1	-20.096742584633454	-35.76611731725756
E231__vDNAlon1140F08_F05	NA1	-22.148687578809394	-39.46021550315772
E233__vDNAlon1140F08_G05	NA1	-20.594236699689443	-37.26762267949915
EMPEROR__BIvDNAnae0003A03_E04	Vv	-11.767140207552336	34.6364613722078
F2_112__EXTvDNAbab0041A02_E04	Mus	48.71729161819645	-6.047943190344545
F2_11__EXTvDNAbab0040A01_C03	Mus	45.62522057789174	-5.535497843371873
F2_3__EXTvDNAbab0040A01_C02	Mus	46.46077138320651	-5.59074794883713
F2_85__EXTvDNAbab0040A01_E12	Mus	46.24141371813905	-5.922752119376122
F2_91__EXTvDNAbab0041A02_H01	Mus	49.41994947697347	-6.234311658174945
F2_95__EXTvDNAbab0041A02_D02	Mus	51.36923645888458	-6.366294904561332
Flame_Seedless__Muscadine_Plate1_B11	Vv	-8.133327427628519	26.212624679413157
H0607__vDNAhei1320E06_F01	NA2	-9.649657581393143	-4.32339198373806
H1511__vDNAhei1322E08_H08	NA1	-17.94194068391964	-32.70018039249487
H2411__vDNAhei1325E11_H03	NA1	-15.900515521867094	-30.38712406123621
H2511__vDNAhei1325E11_E07	NA1	-17.19855331303235	-32.21333899046967
H2637__vDNAhei1326E12_A01	NA2	-9.37115185956263	-3.2660154149443126
H2825__vDNAhei1326E12_H06	NA1	-17.064831011284344	-29.335854623865455
H3323__vDNAhei1327F01_C11	NA2	-9.691828379173073	-3.4941618683786433
H4251__vDNAhei1330F04_H02	NA2	-0.5859371217715357	-2.9379891313752737
j5371__EXTvDNAZYP0037A03_F03	EA	-7.667042158564687	15.783085484631338
j5371__EXTvDNAZYP0038A04_B04	EA	-7.01931503689121	14.99177663944631
Jumbo__Muscadine_Plate1_G07	Mus	48.96374755376864	-6.0063761817510315
K0755__vDNAhei1307D05_C10	Vv	-11.807107251611333	33.846187363471884
L0631__vDNAhei1313D11_G12	Vv	-11.973921439433353	32.53436897765607
L_07_67__BIvDNAara1100A04_F12	Vv	-6.575861482046044	26.134234525750802
L1240__vDNAhei1316E02_B08	Vv	-11.848280900783614	31.58080217841363
lab105__vDNAcad1516F07_H01	NA2	-5.089483704898763	-1.0295352671087097
lab29__vDNAcad1517F08_E07	NA2	-8.518765888241916	-1.9144111390856609
lab81__vDNAcad1516F07_H12	NA2	-8.985071036127406	-1.7851987550655883
